Date,temp
20150126 17:30:00,23
20150126 18:00:00,22
20150126 18:30:00,22
20150126 19:00:00,22
20150126 19:30:00,22
20150126 20:00:00,22
20150126 20:30:00,21
20150126 21:00:00,21
20150126 21:30:00,21
20150126 22:00:00,21
20150126 22:30:00,21
20150126 23:00:00,21
20150126 23:30:00,20
20150127 00:00:00,20
20150127 00:30:00,21
20150127 01:00:00,23
20150127 01:30:00,24
20150127 02:00:00,26
20150127 02:30:00,26
20150127 03:00:00,27
20150127 03:30:00,28
20150127 04:00:00,28
20150127 04:30:00,29
20150127 05:00:00,30
20150127 05:30:00,30
20150127 06:30:00,30
20150127 07:00:00,30
20150127 07:30:00,30
20150127 08:00:00,30
20150127 08:30:00,30
20150127 09:00:00,29
20150127 09:30:00,30
20150127 10:00:00,29
20150127 10:30:00,28
20150127 11:00:00,28
20150127 11:30:00,26
20150127 12:00:00,26
20150127 12:30:00,
20150127 13:00:00,25
20150127 13:30:00,25
20150127 14:00:00,25
20150127 14:30:00,24
20150127 15:00:00,24
20150127 15:30:00,24
20150127 16:00:00,24
20150127 16:30:00,23
20150127 17:00:00,23
20150127 17:30:00,23
20150127 18:00:00,24
20150127 18:30:00,23
20150127 19:00:00,23
20150127 19:30:00,23
20150127 20:00:00,22
20150127 20:30:00,23
20150127 21:00:00,22
20150127 21:30:00,22
20150127 22:00:00,22
20150127 22:30:00,22
20150127 23:00:00,21
20150127 23:30:00,21
20150128 00:00:00,21
20150128 00:30:00,23
20150128 01:00:00,25
20150128 01:30:00,26
20150128 02:00:00,26
20150128 02:30:00,27
20150128 03:00:00,28
20150128 03:30:00,29
20150128 04:00:00,29
20150128 04:30:00,30
20150128 05:00:00,31
20150128 05:30:00,31
20150128 06:00:00,31
20150128 06:30:00,31
20150128 07:00:00,31
20150128 07:30:00,31
20150128 08:00:00,31
20150128 08:30:00,31
20150128 09:00:00,30
20150128 09:30:00,30
20150128 10:00:00,30
20150128 10:30:00,29
20150128 11:00:00,28
20150128 11:30:00,27
20150128 12:00:00,27
20150128 12:30:00,26
20150128 13:00:00,26
20150128 13:30:00,26
20150128 14:00:00,25
20150128 14:30:00,25
20150128 15:00:00,25
20150128 15:30:00,24
20150128 16:00:00,23
20150128 16:30:00,23
20150128 17:00:00,23
20150128 17:30:00,22
20150128 18:00:00,22
20150128 18:30:00,22
20150128 19:00:00,22
20150128 19:30:00,22
20150128 20:00:00,21
20150128 20:30:00,21
20150128 21:00:00,21
20150128 21:30:00,21
20150128 22:00:00,21
20150128 22:30:00,22
20150128 23:00:00,22
20150128 23:30:00,22
20150129 00:00:00,22
20150129 00:30:00,22
20150129 01:00:00,24
20150129 01:30:00,26
20150129 02:00:00,27
20150129 02:30:00,27
20150129 03:00:00,28
20150129 03:30:00,29
20150129 04:00:00,31
20150129 04:30:00,30
20150129 05:00:00,30
20150129 05:30:00,31
20150129 06:00:00,32
20150129 06:30:00,32
20150129 07:00:00,32
20150129 07:30:00,32
20150129 08:00:00,32
20150129 08:30:00,32
20150129 09:00:00,32
20150129 09:30:00,31
20150129 10:00:00,31
20150129 10:30:00,30
20150129 11:00:00,29
20150129 11:30:00,28
20150129 12:00:00,27
20150129 12:30:00,27
20150129 13:00:00,26
20150129 13:30:00,26
20150129 14:00:00,26
20150129 14:30:00,26
20150129 15:00:00,26
20150129 15:30:00,25
20150129 16:00:00,25
20150129 16:30:00,25
20150129 17:00:00,25
20150129 17:30:00,24
20150129 18:00:00,24
20150129 18:30:00,25
20150129 19:00:00,24
20150129 19:30:00,24
20150129 20:00:00,24
20150129 20:30:00,24
20150129 21:00:00,23
20150129 21:30:00,23
20150129 22:00:00,23
20150129 22:30:00,23
20150129 23:00:00,23
20150129 23:30:00,22
20150130 00:00:00,23
20150130 00:30:00,24
20150130 01:00:00,25
20150130 01:30:00,27
20150130 02:00:00,28
20150130 02:30:00,29
20150130 03:00:00,29
20150130 03:30:00,30
20150130 04:00:00,31
20150130 04:30:00,31
20150130 05:00:00,32
20150130 05:30:00,31
20150130 06:00:00,31
20150130 06:30:00,31
20150130 07:00:00,31
20150130 07:30:00,31
20150130 08:00:00,31
20150130 08:30:00,30
20150130 09:00:00,30
20150130 09:30:00,29
20150130 10:00:00,29
20150130 10:30:00,28
20150130 11:00:00,28
20150130 11:30:00,28
20150130 12:00:00,27
20150130 12:30:00,27
20150130 13:00:00,27
20150130 13:30:00,27
20150130 14:00:00,26
20150130 14:30:00,26
20150130 15:00:00,25
20150130 15:30:00,26
20150130 16:00:00,25
20150130 16:30:00,25
20150130 17:00:00,25
20150130 17:30:00,25
20150130 18:00:00,25
20150130 18:30:00,25
20150130 19:00:00,25
20150130 19:30:00,24
20150130 20:00:00,24
20150130 20:30:00,24
20150130 21:00:00,24
20150130 21:30:00,24
20150130 22:00:00,23
20150130 22:30:00,23
20150130 23:00:00,23
20150130 23:30:00,24
20150131 00:00:00,23
20150131 00:30:00,24
20150131 01:00:00,25
20150131 01:30:00,26
20150131 02:00:00,27
20150131 02:30:00,28
20150131 03:00:00,28
20150131 03:30:00,29
20150131 04:00:00,30
20150131 04:30:00,29
20150131 05:00:00,30
20150131 05:30:00,31
20150131 06:00:00,31
20150131 06:30:00,31
20150131 07:00:00,32
20150131 07:30:00,31
20150131 08:00:00,31
20150131 08:30:00,31
20150131 09:00:00,31
20150131 09:30:00,31
20150131 10:00:00,29
20150131 10:30:00,29
20150131 11:00:00,28
20150131 11:30:00,28
20150131 12:00:00,27
20150131 12:30:00,26
20150131 13:00:00,26
20150131 13:30:00,26
20150131 14:00:00,26
20150131 14:30:00,26
20150131 15:00:00,25
20150131 15:30:00,25
20150131 16:00:00,24
20150131 16:30:00,23
20150131 17:00:00,23
20150131 17:30:00,23
20150131 18:00:00,23
20150131 18:30:00,23
20150131 19:00:00,22
20150131 20:00:00,22
20150131 21:00:00,21
20150131 21:30:00,21
20150131 22:00:00,21
20150131 22:30:00,21
20150131 23:00:00,21
20150131 23:30:00,21
20150201 00:00:00,20
20150201 00:30:00,21
20150201 01:00:00,24
20150201 01:30:00,25
20150201 02:00:00,27
20150201 02:30:00,28
20150201 03:00:00,27
20150201 03:30:00,29
20150201 04:00:00,29
20150201 04:30:00,29
20150201 05:00:00,30
20150201 05:30:00,31
20150201 06:00:00,30
20150201 06:30:00,30
20150201 07:00:00,30
20150201 07:30:00,31
20150201 08:00:00,31
20150201 08:30:00,30
20150201 09:00:00,30
20150201 09:30:00,30
20150201 10:00:00,29
20150201 10:30:00,28
20150201 11:00:00,28
20150201 11:30:00,27
20150201 12:00:00,27
20150201 12:30:00,25
20150201 13:00:00,25
20150201 13:30:00,25
20150201 14:00:00,25
20150201 14:30:00,25
20150201 15:00:00,25
20150201 15:30:00,24
20150201 16:00:00,25
20150201 16:30:00,24
20150201 17:00:00,24
20150201 17:30:00,24
20150201 18:00:00,24
20150201 18:30:00,23
20150201 19:00:00,23
20150201 19:30:00,21
20150201 20:00:00,21
20150201 20:30:00,21
20150201 21:00:00,21
20150201 21:30:00,21
20150201 22:00:00,21
20150201 22:30:00,21
20150201 23:00:00,21
20150201 23:30:00,21
20150202 00:00:00,20
20150202 00:30:00,21
20150202 01:00:00,23
20150202 01:30:00,25
20150202 02:00:00,26
20150202 02:30:00,26
20150202 03:00:00,29
20150202 03:30:00,29
20150202 04:00:00,30
20150202 04:30:00,31
20150202 05:00:00,31
20150202 05:30:00,31
20150202 06:00:00,31
20150202 06:30:00,31
20150202 07:00:00,31
20150202 07:30:00,31
20150202 08:00:00,31
20150202 08:30:00,30
20150202 09:00:00,30
20150202 09:30:00,29
20150202 10:00:00,29
20150202 10:30:00,28
20150202 11:00:00,28
20150202 11:30:00,27
20150202 12:00:00,27
20150202 12:30:00,26
20150202 13:00:00,26
20150202 13:30:00,26
20150202 14:00:00,26
20150202 14:30:00,26
20150202 15:00:00,25
20150202 15:30:00,25
20150202 16:00:00,24
20150202 16:30:00,25
20150202 17:00:00,25
20150202 17:30:00,23
20150202 18:00:00,22
20150202 18:30:00,23
20150202 19:00:00,23
20150202 19:30:00,22
20150202 20:00:00,21
20150202 20:30:00,21
20150202 21:00:00,21
20150202 21:30:00,21
20150202 22:00:00,20
20150202 22:30:00,20
20150202 23:00:00,20
20150202 23:30:00,20
20150203 00:00:00,20
20150203 00:30:00,21
20150203 01:00:00,23
20150203 01:30:00,25
20150203 02:00:00,26
20150203 02:30:00,28
20150203 03:00:00,28
20150203 03:30:00,30
20150203 04:00:00,29
20150203 04:30:00,30
20150203 05:00:00,30
20150203 05:30:00,31
20150203 06:00:00,31
20150203 06:30:00,32
20150203 07:00:00,31
20150203 07:30:00,31
20150203 08:00:00,31
20150203 08:30:00,31
20150203 09:00:00,31
20150203 09:30:00,30
20150203 10:00:00,29
20150203 10:30:00,29
20150203 11:00:00,28
20150203 11:30:00,27
20150203 12:00:00,27
20150203 12:30:00,27
20150203 13:00:00,26
20150203 13:30:00,26
20150203 14:00:00,25
20150203 14:30:00,26
20150203 15:00:00,25
20150203 15:30:00,25
20150203 16:00:00,24
20150203 16:30:00,24
20150203 17:00:00,24
20150203 17:30:00,24
20150203 18:00:00,24
20150203 18:30:00,24
20150203 19:00:00,23
20150203 19:30:00,23
20150203 20:00:00,23
20150203 20:30:00,23
20150203 21:00:00,24
20150203 21:30:00,23
20150203 22:00:00,23
20150203 22:30:00,23
20150203 23:00:00,23
20150203 23:30:00,23
20150204 00:00:00,23
20150204 00:30:00,25
20150204 01:00:00,26
20150204 01:30:00,27
20150204 02:00:00,28
20150204 02:30:00,29
20150204 03:00:00,29
20150204 03:30:00,30
20150204 04:00:00,30
20150204 04:30:00,31
20150204 05:00:00,31
20150204 05:30:00,31
20150204 06:00:00,32
20150204 06:30:00,32
20150204 07:00:00,32
20150204 07:30:00,31
20150204 08:00:00,30
20150204 08:30:00,30
20150204 09:00:00,29
20150204 09:30:00,29
20150204 10:00:00,29
20150204 10:30:00,29
20150204 11:00:00,28
20150204 11:30:00,27
20150204 12:00:00,27
20150204 12:30:00,26
20150204 13:00:00,26
20150204 13:30:00,26
20150204 14:00:00,26
20150204 14:30:00,26
20150204 15:00:00,26
20150204 15:30:00,25
20150204 16:30:00,25
20150204 17:00:00,25
20150204 17:30:00,24
20150204 18:00:00,24
20150204 19:00:00,23
20150204 19:30:00,23
20150204 20:00:00,23
20150204 20:30:00,22
20150204 21:00:00,22
20150204 21:30:00,22
20150204 22:00:00,22
20150204 22:30:00,22
20150204 23:00:00,22
20150204 23:30:00,22
20150205 00:00:00,22
20150205 00:30:00,23
20150205 01:00:00,25
20150205 01:30:00,26
20150205 02:00:00,27
20150205 02:30:00,28
20150205 03:00:00,28
20150205 03:30:00,29
20150205 04:00:00,29
20150205 04:30:00,29
20150205 05:00:00,29
20150205 05:30:00,29
20150205 06:00:00,31
20150205 06:30:00,32
20150205 07:30:00,32
20150205 08:00:00,32
20150205 08:30:00,30
20150205 09:00:00,31
20150205 09:30:00,30
20150205 10:00:00,29
20150205 10:30:00,29
20150205 11:00:00,28
20150205 11:30:00,28
20150205 12:00:00,27
20150205 12:30:00,27
20150205 13:00:00,27
20150205 13:30:00,27
20150205 14:00:00,26
20150205 14:30:00,27
20150205 15:00:00,26
20150205 15:30:00,26
20150205 16:00:00,26
20150205 16:30:00,26
20150205 17:00:00,26
20150205 17:30:00,26
20150205 18:00:00,25
20150205 18:30:00,25
20150205 19:30:00,25
20150205 20:00:00,25
20150205 20:30:00,24
20150205 21:00:00,24
20150205 21:30:00,24
20150205 22:00:00,24
20150205 22:30:00,24
20150205 23:00:00,24
20150205 23:30:00,24
20150206 00:00:00,25
20150206 00:30:00,25
20150206 01:00:00,26
20150206 01:30:00,27
20150206 02:00:00,28
20150206 02:30:00,28
20150206 03:00:00,29
20150206 03:30:00,30
20150206 04:00:00,31
20150206 04:30:00,31
20150206 05:00:00,30
20150206 05:30:00,31
20150206 06:00:00,31
20150206 06:30:00,31
20150206 07:00:00,31
20150206 07:30:00,31
20150206 08:00:00,31
20150206 08:30:00,30
20150206 09:00:00,30
20150206 09:30:00,30
20150206 10:00:00,29
20150206 10:30:00,28
20150206 11:00:00,28
20150206 11:30:00,27
20150206 12:00:00,27
20150206 12:30:00,26
20150206 13:00:00,26
20150206 13:30:00,26
20150206 14:00:00,25
20150206 14:30:00,25
20150206 15:00:00,25
20150206 15:30:00,24
20150206 16:00:00,24
20150206 16:30:00,24
20150206 17:00:00,24
20150206 17:30:00,23
20150206 18:00:00,23
20150206 18:30:00,24
20150206 19:00:00,22
20150206 19:30:00,21
20150206 20:00:00,22
20150206 20:30:00,22
20150206 21:00:00,22
20150206 21:30:00,21
20150206 22:00:00,21
20150206 22:30:00,20
20150206 23:00:00,21
20150206 23:30:00,20
20150207 00:00:00,20
20150207 00:30:00,22
20150207 01:00:00,23
20150207 01:30:00,25
20150207 02:00:00,27
20150207 02:30:00,27
20150207 03:00:00,28
20150207 03:30:00,29
20150207 04:00:00,29
20150207 04:30:00,30
20150207 05:00:00,30
20150207 05:30:00,31
20150207 06:00:00,31
20150207 06:30:00,31
20150207 07:00:00,31
20150207 07:30:00,31
20150207 08:00:00,30
20150207 08:30:00,30
20150207 09:00:00,30
20150207 09:30:00,30
20150207 10:00:00,29
20150207 10:30:00,28
20150207 11:00:00,27
20150207 11:30:00,27
20150207 12:00:00,26
20150207 12:30:00,26
20150207 13:00:00,26
20150207 13:30:00,26
20150207 14:00:00,26
20150207 14:30:00,26
20150207 15:00:00,26
20150207 15:30:00,26
20150207 16:00:00,25
20150207 16:30:00,25
20150207 17:00:00,25
20150207 17:30:00,24
20150207 18:00:00,23
20150207 18:30:00,23
20150207 19:00:00,23
20150207 19:30:00,23
20150207 20:00:00,24
20150207 20:30:00,24
20150207 21:00:00,24
20150207 22:00:00,23
20150207 22:30:00,23
20150207 23:00:00,22
20150207 23:30:00,23
20150208 00:00:00,23
20150208 00:30:00,24
20150208 01:00:00,26
20150208 01:30:00,27
20150208 02:00:00,28
20150208 02:30:00,28
20150208 03:00:00,28
20150208 03:30:00,29
20150208 04:00:00,29
20150208 04:30:00,29
20150208 05:00:00,31
20150208 05:30:00,30
20150208 06:00:00,31
20150208 06:30:00,32
20150208 07:00:00,32
20150208 07:30:00,31
20150208 08:00:00,31
20150208 08:30:00,31
20150208 09:00:00,31
20150208 09:30:00,30
20150208 10:00:00,29
20150208 10:30:00,28
20150208 11:00:00,28
20150208 11:30:00,27
20150208 12:00:00,27
20150208 12:30:00,26
20150208 13:00:00,26
20150208 13:30:00,25
20150208 14:00:00,25
20150208 14:30:00,25
20150208 15:00:00,25
20150208 15:30:00,25
20150208 16:00:00,24
20150208 16:30:00,24
20150208 17:00:00,24
20150208 17:30:00,23
20150208 18:00:00,23
20150208 18:30:00,24
20150208 19:00:00,23
20150208 19:30:00,24
20150208 20:00:00,24
20150208 20:30:00,24
20150208 21:00:00,24
20150208 21:30:00,24
20150208 22:00:00,24
20150208 22:30:00,24
20150208 23:00:00,24
20150208 23:30:00,24
20150209 00:00:00,24
20150209 00:30:00,25
20150209 01:00:00,26
20150209 01:30:00,26
20150209 02:00:00,27
20150209 02:30:00,28
20150209 03:00:00,29
20150209 03:30:00,29
20150209 04:00:00,30
20150209 04:30:00,30
20150209 05:00:00,31
20150209 05:30:00,31
20150209 06:00:00,31
20150209 06:30:00,32
20150209 07:00:00,32
20150209 07:30:00,32
20150209 08:00:00,31
20150209 08:30:00,30
20150209 09:00:00,30
20150209 09:30:00,29
20150209 10:00:00,29
20150209 10:30:00,28
20150209 11:00:00,27
20150209 11:30:00,27
20150209 12:00:00,26
20150209 12:30:00,26
20150209 13:00:00,26
20150209 13:30:00,26
20150209 14:00:00,25
20150209 14:30:00,25
20150209 15:00:00,24
20150209 15:30:00,24
20150209 16:00:00,23
20150209 16:30:00,22
20150209 17:00:00,22
20150209 17:30:00,22
20150209 18:00:00,23
20150209 18:30:00,22
20150209 19:00:00,22
20150209 20:00:00,21
20150209 20:30:00,21
20150209 21:00:00,21
20150209 21:30:00,20
20150209 22:00:00,20
20150209 22:30:00,20
20150209 23:00:00,20
20150209 23:30:00,20
20150210 00:00:00,20
20150210 00:30:00,20
20150210 01:00:00,22
20150210 01:30:00,24
20150210 02:00:00,25
20150210 02:30:00,27
20150210 03:00:00,28
20150210 03:30:00,29
20150210 04:00:00,29
20150210 04:30:00,31
20150210 05:00:00,31
20150210 05:30:00,31
20150210 06:00:00,31
20150210 06:30:00,31
20150210 07:00:00,31
20150210 07:30:00,31
20150210 08:00:00,32
20150210 08:30:00,31
20150210 09:00:00,31
20150210 09:30:00,31
20150210 10:00:00,30
20150210 10:30:00,29
20150210 11:00:00,28
20150210 11:30:00,27
20150210 12:00:00,26
20150210 12:30:00,26
20150210 13:00:00,26
20150210 13:30:00,25
20150210 14:00:00,25
20150210 14:30:00,25
20150210 15:00:00,24
20150210 15:30:00,24
20150210 16:00:00,24
20150210 16:30:00,23
20150210 17:00:00,22
20150210 17:30:00,22
20150210 18:00:00,22
20150210 18:30:00,23
20150210 19:00:00,23
20150210 19:30:00,21
20150210 20:00:00,21
20150210 20:30:00,22
20150210 21:00:00,21
20150210 21:30:00,21
20150210 22:00:00,21
20150210 22:30:00,21
20150210 23:00:00,21
20150210 23:30:00,21
20150211 00:00:00,21
20150211 00:30:00,22
20150211 01:00:00,23
20150211 01:30:00,24
20150211 02:00:00,26
20150211 02:30:00,27
20150211 03:00:00,28
20150211 03:30:00,29
20150211 04:00:00,29
20150211 04:30:00,30
20150211 05:00:00,30
20150211 05:30:00,31
20150211 06:00:00,31
20150211 06:30:00,31
20150211 07:00:00,31
20150211 07:30:00,31
20150211 08:00:00,31
20150211 08:03:00,31
20150211 08:30:00,31
20150211 09:00:00,30
20150211 09:30:00,30
20150211 10:00:00,30
20150211 10:30:00,29
20150211 11:00:00,28
20150211 11:30:00,27
20150211 12:00:00,27
20150211 12:30:00,26
20150211 13:00:00,25
20150211 13:30:00,25
20150211 14:00:00,25
20150211 14:30:00,24
20150211 15:00:00,24
20150211 15:30:00,23
20150211 16:00:00,23
20150211 16:30:00,23
20150211 17:00:00,23
20150211 17:30:00,22
20150211 18:00:00,22
20150211 18:30:00,21
20150211 19:00:00,21
20150211 19:30:00,21
20150211 20:00:00,21
20150211 20:30:00,21
20150211 21:00:00,21
20150211 21:30:00,21
20150211 22:00:00,21
20150211 22:30:00,21
20150211 23:00:00,20
20150211 23:30:00,20
20150212 00:00:00,20
20150212 00:30:00,22
20150212 01:00:00,23
20150212 01:30:00,24
20150212 02:00:00,26
20150212 02:30:00,26
20150212 03:00:00,28
20150212 03:30:00,28
20150212 04:00:00,29
20150212 04:30:00,30
20150212 05:00:00,30
20150212 05:30:00,30
20150212 06:00:00,30
20150212 06:30:00,30
20150212 07:00:00,31
20150212 07:30:00,31
20150212 08:00:00,31
20150212 08:30:00,31
20150212 09:00:00,31
20150212 09:30:00,30
20150212 10:00:00,30
20150212 10:30:00,29
20150212 11:00:00,29
20150212 11:30:00,27
20150212 12:00:00,26
20150212 12:30:00,26
20150212 13:00:00,25
20150212 13:30:00,25
20150212 14:00:00,25
20150212 14:30:00,25
20150212 15:00:00,25
20150212 15:30:00,24
20150212 16:00:00,24
20150212 16:30:00,23
20150212 17:00:00,22
20150212 17:30:00,22
20150212 18:00:00,23
20150212 18:30:00,23
20150212 19:00:00,23
20150212 19:30:00,23
20150212 20:00:00,23
20150212 20:30:00,23
20150212 21:00:00,22
20150212 21:30:00,22
20150212 22:00:00,22
20150212 22:30:00,22
20150212 23:00:00,22
20150212 23:30:00,22
20150213 00:00:00,22
20150213 00:30:00,23
20150213 01:00:00,24
20150213 01:30:00,25
20150213 02:00:00,26
20150213 02:30:00,27
20150213 03:00:00,27
20150213 03:30:00,28
20150213 04:00:00,29
20150213 04:30:00,29
20150213 05:00:00,30
20150213 05:30:00,30
20150213 06:00:00,31
20150213 06:30:00,30
20150213 07:00:00,30
20150213 07:30:00,31
20150213 08:00:00,30
20150213 08:30:00,30
20150213 09:00:00,30
20150213 09:30:00,29
20150213 10:00:00,29
20150213 10:30:00,28
20150213 11:00:00,28
20150213 11:30:00,27
20150213 12:00:00,26
20150213 12:30:00,26
20150213 13:00:00,25
20150213 13:30:00,25
20150213 14:00:00,25
20150213 14:30:00,24
20150213 15:00:00,24
20150213 15:30:00,23
20150213 16:00:00,23
20150213 16:30:00,23
20150213 17:00:00,22
20150213 17:30:00,22
20150213 18:00:00,22
20150213 18:30:00,23
20150213 19:00:00,22
20150213 19:30:00,22
20150213 20:00:00,22
20150213 20:30:00,22
20150213 21:00:00,21
20150213 21:30:00,21
20150213 22:00:00,22
20150213 22:30:00,22
20150213 23:00:00,21
20150213 23:30:00,21
20150214 00:00:00,21
20150214 00:30:00,22
20150214 01:00:00,24
20150214 01:30:00,25
20150214 02:00:00,26
20150214 02:30:00,27
20150214 03:00:00,28
20150214 03:30:00,28
20150214 04:00:00,29
20150214 04:30:00,29
20150214 05:00:00,30
20150214 05:30:00,30
20150214 06:00:00,31
20150214 06:30:00,31
20150214 07:00:00,32
20150214 07:30:00,31
20150214 08:00:00,31
20150214 08:30:00,30
20150214 09:00:00,30
20150214 09:30:00,30
20150214 10:00:00,29
20150214 10:30:00,29
20150214 11:00:00,28
20150214 11:30:00,27
20150214 12:00:00,26
20150214 12:30:00,26
20150214 13:00:00,25
20150214 13:30:00,25
20150214 14:00:00,25
20150214 14:30:00,25
20150214 15:00:00,25
20150214 15:30:00,24
20150214 16:00:00,24
20150214 16:30:00,23
20150214 17:00:00,23
20150214 17:30:00,23
20150214 18:00:00,22
20150214 18:30:00,22
20150214 19:00:00,22
20150214 19:30:00,22
20150214 20:00:00,22
20150214 20:30:00,21
20150214 21:00:00,21
20150214 21:30:00,21
20150214 22:30:00,21
20150214 23:00:00,21
20150214 23:30:00,20
20150215 00:00:00,21
20150215 00:30:00,22
20150215 01:00:00,24
20150215 01:30:00,25
20150215 02:00:00,26
20150215 02:30:00,27
20150215 03:00:00,28
20150215 03:30:00,29
20150215 04:00:00,29
20150215 04:30:00,31
20150215 05:00:00,31
20150215 05:30:00,31
20150215 06:00:00,31
20150215 06:30:00,31
20150215 07:00:00,31
20150215 07:30:00,30
20150215 08:00:00,31
20150215 08:30:00,31
20150215 09:00:00,31
20150215 09:30:00,30
20150215 10:00:00,29
20150215 10:30:00,28
20150215 11:00:00,27
20150215 11:30:00,27
20150215 12:00:00,27
20150215 12:30:00,26
20150215 13:00:00,26
20150215 13:30:00,26
20150215 14:00:00,26
20150215 14:30:00,26
20150215 15:00:00,25
20150215 15:30:00,25
20150215 16:00:00,25
20150215 16:30:00,24
20150215 17:00:00,24
20150215 17:30:00,24
20150215 18:00:00,24
20150215 19:30:00,24
20150215 20:00:00,24
20150215 20:30:00,24
20150215 21:00:00,24
20150215 21:30:00,24
20150215 22:00:00,24
20150215 22:30:00,24
20150215 23:00:00,24
20150215 23:30:00,23
20150216 00:00:00,24
20150216 00:30:00,24
20150216 01:00:00,24
20150216 01:30:00,25
20150216 02:00:00,26
20150216 02:30:00,27
20150216 03:00:00,27
20150216 03:30:00,27
20150216 04:00:00,27
20150216 04:30:00,29
20150216 05:00:00,29
20150216 05:30:00,30
20150216 06:00:00,30
20150216 06:30:00,31
20150216 07:00:00,31
20150216 07:30:00,31
20150216 08:00:00,31
